Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
27-May-16,110.3646,1.383700014,0.376,9.975,11.18568233,3.5798,1.3743,1.3003,687.34,6.5613,3054.6,24.203,6.6589,0.895415473,280.97,124.83,67.0613,13575.0,30449.0,3.845,109.9,335.48,1181.0,0.3019,1.9324,4.0855,35.3567,18.4527,107.49,1.481042654,8.3112,0.3845,104.8291,3.338,46.665,3.9393,3.64,66.0413,3.75,1.3743,15.62215,145.75,8.2882,0.9905,35.649,6.6316,2.08827,3.6725,0.682407534,1,31.141
31-May-16,110.4704,1.380834024,0.376,9.975,11.23595506,3.5991,1.3796,1.31,690.27,6.5847,3069.17,24.223,6.6681,0.896539358,282.2,124.75,67.203,13615.0,30460.0,3.85,111.09,335.84,1190.6,0.3022,1.9324,4.1195,35.4192,18.4118,107.59,1.486988848,8.3557,0.3845,104.848,3.37,46.775,3.9369,3.64,65.9962,3.75,1.3796,15.7881,145.75,8.3329,0.9902,35.726,6.6316,2.10361,3.6725,0.684088111,1,30.757
1-Jun-16,110.4901,1.375515818,0.376,9.975,11.21076233,3.5945,1.3794,1.3091,689.81,6.5894,3089.65,24.186,6.657,0.89493467,281.26,124.53,67.3526,13671.0,30480.0,3.853,110.69,336.86,1190.5,0.3022,1.9324,4.1345,35.4421,18.5299,107.52,1.471453796,8.3303,0.3845,104.8301,3.377,46.724,3.935,3.64,66.6156,3.75,1.3794,15.6792,145.955,8.3322,0.99,35.694,6.6436,2.11394,3.6725,0.692233144,1,31.024
2-Jun-16,110.5294,1.381406272,0.376,9.975,11.18568233,3.612,1.3755,1.308,693.61,6.5779,3117.83,24.167,6.6485,0.893814802,279.69,124.25,67.2533,13695.0,30479.0,3.854,109.05,337.71,1192.2,0.3019,1.9324,4.1625,35.5183,18.6097,107.88,1.466490688,8.3447,0.3845,104.729,3.377,46.688,3.9204,3.64,66.7491,3.75,1.3755,15.6023,145.908,8.2831,0.9869,35.618,6.6283,2.1208,3.6725,0.692952671,1,31.024
3-Jun-16,109.9988,1.380071764,0.376,9.975,11.04972376,3.5955,1.376,1.2948,691.36,6.5852,3110.88,24.221,6.6686,0.896539358,280.36,124.87,67.2415,13612.0,30479.0,3.87,108.96,337.77,1189.6,0.3019,1.9324,4.15,35.5832,18.6283,107.68,1.46713615,8.3246,0.3845,104.7244,3.377,46.563,3.9384,3.64,66.8529,3.75,1.376,15.5275,145.95,8.3169,0.9918,35.571,6.6305,2.12962,3.6725,0.694058856,1,31.024
6-Jun-16,109.753,1.364070386,0.376,9.975,10.89324619,3.5403,1.376,1.2856,683.27,6.5652,3110.88,23.805,6.5536,0.881134902,274.46,123.18,66.9614,13478.0,30488.0,3.831,106.94,335.1,1189.6,0.3013,1.9324,4.1055,35.5451,18.5889,107.61,1.46713615,8.1888,0.3845,104.6927,3.318,46.493,3.8602,3.64,65.7894,3.75,1.3618,14.96795,145.925,8.3169,0.975,35.36,6.6378,2.13723,3.6725,0.694830461,1,30.618
7-Jun-16,109.7235,1.34643867,0.376,9.975,10.8577633,3.5092,1.3582,1.2789,680.55,6.572,3017.71,23.815,6.553,0.881212548,273.9,122.53,66.8305,13375.0,30487.0,3.818,107.77,333.88,1186.5,0.3013,1.9324,4.077,35.4532,18.5067,107.14,1.448645516,8.127,0.3845,104.6927,3.305,46.241,3.8298,3.64,65.2089,3.75,1.3582,14.87055,145.9,8.1198,0.966,35.292,6.6308,2.13152,3.6725,0.685494927,1,30.664
8-Jun-16,109.5368,1.341561578,0.376,9.975,10.79913607,3.4739,1.3534,1.2695,679.85,6.5704,2950.95,23.743,6.5358,0.878889084,273.12,122.52,66.737,13241.0,30486.0,3.826,107.05,331.59,1163.2,0.30115,1.9324,4.0625,35.37,18.1491,106.82,1.43328078,8.0906,0.3845,104.6383,3.292,46.187,3.815,3.64,64.6797,3.75,1.3534,14.87055,145.75,8.1126,0.9626,35.223,6.6342,2.13719,3.6725,0.686388908,1,30.58
9-Jun-16,109.8661,1.339584729,0.376,9.975,10.8577633,3.3892,1.3534,1.2731,673.14,6.5704,2905.23,23.815,6.5558,0.881600987,274.26,122.56,66.625,13231.0,30485.0,3.846,106.6,330.16,1156.5,0.301,1.9324,4.0355,35.3259,18.2742,106.76,1.404297149,8.1538,0.3845,104.4702,3.304,46.062,3.8126,3.64,63.7402,3.75,1.3483,14.843,145.7458,8.1123,0.9613,35.122,6.6498,2.14148,3.6725,0.691276096,1,30.688
10-Jun-16,109.9594,1.348617667,0.376,9.975,10.94091904,3.3811,1.3547,1.2736,678.18,6.5704,2942.13,23.905,6.5778,0.884642604,275.76,123.01,66.7948,13309.0,30485.0,3.849,107.08,333.97,1155.8,0.301,1.9324,4.0705,35.2951,18.5046,106.81,1.407261469,8.2028,0.3845,104.2364,3.315,45.917,3.8545,3.64,64.7077,3.75,1.3547,15.03825,145.548,8.1949,0.9635,35.262,6.6423,2.13991,3.6725,0.693481276,1,30.819
13-Jun-16,110.1664,1.348617667,0.376,9.975,11.01321586,3.4255,1.3594,1.2792,683.67,6.5842,2969.83,23.997,6.5989,0.887468939,277.06,123.16,67.0737,13341.0,30510.0,3.874,106.18,335.81,1163.1,0.3014,1.9324,4.0945,35.2753,18.7915,106.82,1.420051122,8.277,0.3845,104.3947,3.329,46.119,3.8943,3.64,64.7077,3.75,1.3594,15.2064,145.0131,8.2943,0.966,35.213,6.6555,2.18138,3.6725,0.706314451,1,31.012
14-Jun-16,110.3137,1.351168761,0.376,9.975,11.04972376,3.4527,1.3544,1.2835,685.0,6.5902,2990.35,24.088,6.6243,0.890868597,279.26,123.69,67.152,13273.0,30509.0,3.864,106.0,337.65,1172.8,0.3014,1.9324,4.0925,35.312,18.9814,107.38,1.419849496,8.3434,0.3845,104.6946,3.334,46.146,3.9483,3.64,66.0306,3.75,1.3544,15.3377,144.7474,8.2908,0.9658,35.175,6.6357,2.15254,3.6725,0.70601525,1,30.725
15-Jun-16,110.2597,1.356116084,0.376,9.975,11.03752759,3.4833,1.3559,1.2914,688.34,6.5893,3003.28,24.103,6.6212,0.89047195,279.68,123.51,67.1596,13398.0,30530.0,3.875,106.1,338.75,1172.5,0.30155,1.9324,4.101,35.3338,18.8672,107.59,1.432049262,8.3183,0.3845,104.5856,3.316,46.189,3.9351,3.64,65.9156,3.75,1.3559,15.24125,144.725,8.3104,0.9639,35.334,6.6372,2.16314,3.6725,0.704473406,1,30.568
16-Jun-16,110.525,1.352996888,0.376,9.975,11.11111111,3.4762,1.3504,1.3041,685.89,6.584,2989.56,24.224,6.6543,0.89493467,279.61,123.62,67.2068,13327.0,30529.0,3.871,104.7,337.96,1176.3,0.30105,1.9324,4.096,35.3298,18.9968,107.42,1.414627246,8.3943,0.3845,104.6226,3.333,46.394,3.9469,3.64,65.8618,3.75,1.3504,15.24125,144.75,8.3296,0.9655,35.199,6.6267,2.16808,3.6725,0.707764173,1,30.684
17-Jun-16,110.1271,1.353363107,0.376,9.975,11.01321586,3.4898,1.3495,1.2878,689.83,6.5885,3019.12,24.052,6.6076,0.888572952,279.39,123.62,67.1682,13358.0,30529.0,3.863,104.7,338.59,1170.1,0.30105,1.9324,4.0985,35.4234,18.8527,107.58,1.418640942,8.3801,0.3845,104.6904,3.316,46.351,3.9412,3.64,65.4398,3.75,1.3495,15.2139,144.5893,8.3302,0.9626,35.284,6.6292,2.15638,3.6725,0.701459035,1,30.628
20-Jun-16,109.7145,1.343363783,0.376,9.975,10.83423619,3.4366,1.3447,1.2807,685.64,6.5813,3010.91,23.877,6.5619,0.88245676,275.34,122.51,67.4087,13260.0,30527.0,3.851,104.65,335.89,1170.8,0.3009,1.9324,4.077,35.4243,18.6559,107.33,1.40944327,8.2576,0.3845,104.7868,3.288,46.418,3.8724,3.64,64.1509,3.75,1.3447,14.82815,144.5,8.2362,0.9601,35.207,6.6539,2.15849,3.6725,0.683854202,1,30.586
21-Jun-16,110.0878,1.338150676,0.376,9.975,10.81081081,3.3829,1.3428,1.2818,679.8,6.5766,2972.97,23.923,6.5722,0.883860704,276.35,122.21,67.4767,13286.0,30550.0,3.859,104.1,335.87,1163.2,0.3008,1.9324,4.0555,35.4115,18.6444,107.85,1.40390285,8.2834,0.3845,104.7557,3.285,46.363,3.8741,3.64,64.1743,3.75,1.3428,14.7641,144.5385,8.2315,0.9589,35.203,6.6539,2.15278,3.6725,0.677920141,1,30.518
22-Jun-16,109.8324,1.340302908,0.376,9.975,10.77586207,3.3891,1.3433,1.282,676.03,6.5832,2976.29,23.976,6.5926,0.886289108,279.16,122.53,67.557,13298.0,30590.0,3.852,104.5,336.73,1158.2,0.301,1.9324,4.0555,35.3784,18.5325,108.02,1.40193467,8.2917,0.3845,104.7507,3.282,46.368,3.8945,3.64,63.7162,3.75,1.3433,14.69655,145.1935,8.2744,0.9583,35.252,6.6363,2.15805,3.6725,0.681245316,1,30.653
23-Jun-16,109.5917,1.327492367,0.376,9.975,10.66098081,3.3877,1.3375,1.2752,672.8,6.5827,2944.06,23.761,6.5323,0.878040214,277.12,120.72,67.3702,13265.0,30589.0,3.823,104.65,336.63,1155.7,0.30075,1.9324,4.02,35.306,18.3207,108.06,1.392951665,8.1652,0.3845,104.7925,3.281,46.511,3.8593,3.64,64.3212,3.75,1.3375,14.41775,145.25,8.2239,0.9556,35.206,6.6379,2.15987,3.6725,0.671501477,1,30.686
24-Jun-16,110.6078,1.353729525,0.376,9.975,11.00110011,3.3527,1.3616,1.2952,669.88,6.606,2897.53,24.491,6.7207,0.903668896,285.11,124.88,68.0144,13296.0,30589.0,3.885,101.5,339.69,1151.2,0.30075,1.9324,4.115,35.375,18.8716,107.66,1.39256371,8.5126,0.3845,104.8237,3.314,46.511,3.9994,3.64,65.5287,3.75,1.3616,15.0626,145.25,8.2239,0.977,35.406,6.6421,2.15979,3.6725,0.729767204,1,30.97
27-Jun-16,110.6078,1.349709812,0.376,9.975,11.13585746,3.3766,1.3573,1.3078,669.88,6.6405,2972.92,24.692,6.7621,0.909256228,287.15,125.16,67.9,13495.0,30589.0,3.9,102.25,339.69,1168.5,0.30175,1.9324,4.109,35.4283,19.1283,108.74,1.416631251,8.5511,0.3845,104.8547,3.314,46.866,4.0263,3.64,65.0588,3.75,1.3573,15.37345,145.25,8.5019,0.9768,35.336,6.6544,2.20608,3.6725,0.757002271,1,31.06
28-Jun-16,110.6078,1.35171668,0.376,9.975,11.13585746,3.3928,1.357,1.3078,680.21,6.6521,3022.78,24.692,6.7178,0.903097625,286.99,124.0,67.8867,13256.0,30680.0,3.878,102.05,339.1,1183.3,0.30175,1.9324,4.0915,35.5215,19.1283,108.78,1.421262081,8.4697,0.3845,104.8055,3.314,47.073,4.003,3.64,64.8095,3.75,1.357,15.207,145.25,8.5096,0.9776,35.301,6.6516,2.22421,3.6725,0.749625187,1,30.651
29-Jun-16,110.3815,1.353729525,0.376,9.975,10.96491228,3.3261,1.3514,1.2991,674.16,6.6521,3005.18,24.443,6.7066,0.901713255,286.57,123.82,67.7443,13166.0,30679.0,3.858,102.4,339.12,1175.9,0.30175,1.9324,4.0575,35.5472,18.555,108.66,1.412828483,8.3918,0.3845,104.7572,3.314,47.052,3.9905,3.64,64.2575,3.75,1.3514,14.96825,145.25,8.4929,0.9805,35.245,6.6432,2.19046,3.6725,0.745045448,1,30.454
30-Jun-16,110.3815,1.346619984,0.376,9.975,10.88139282,3.2429,1.349,1.3009,661.49,6.6445,2916.15,24.433,6.7009,0.900738606,284.29,122.65,67.6166,13180.0,30700.0,3.846,102.9,338.66,1164.7,0.30175,1.9324,4.0225,35.5489,18.4646,108.23,1.408450704,8.3776,0.3845,104.7619,3.314,46.96,3.9803,3.64,64.1755,3.75,1.349,14.77515,145.25,8.4813,0.976,35.195,6.6523,2.18806,3.6725,0.741399763,1,30.583
1-Jul-16,110.3815,1.340482574,0.376,9.975,10.88139282,3.2092,1.3452,1.3009,661.37,6.6581,2919.01,24.335,6.6798,0.898069151,284.88,122.73,67.441,13172.0,30700.0,3.844,102.9,338.04,1152.6,0.30175,1.9324,3.993,35.5146,18.309,108.04,1.40291807,8.3498,0.3845,104.7619,3.314,47.007,3.9548,3.64,64.0165,3.75,1.3452,14.5798,145.25,8.4706,0.9743,35.195,6.6508,2.19229,3.6725,0.7525587,1,30.583
5-Jul-16,110.2934,1.330317946,0.376,9.975,10.89324619,3.2474,1.3473,1.2949,659.26,6.6687,2914.38,24.335,6.675,0.897182846,284.74,122.45,67.4028,13172.0,30790.0,3.869,102.17,337.07,1148.1,0.30175,1.9324,4.0005,35.4976,18.7536,107.56,1.388503194,8.3615,0.3845,104.7619,3.286,46.833,3.9963,3.64,64.2676,3.75,1.3473,14.7647,145.246,8.4209,0.9714,35.126,6.6344,2.19229,3.6725,0.759878419,1,30.714
6-Jul-16,110.6312,1.344809037,0.376,9.975,10.94091904,3.2898,1.3473,1.3005,661.29,6.6891,2966.87,24.335,6.7225,0.903423977,286.43,123.01,67.4028,13172.0,30790.0,3.895,100.9,337.07,1153.0,0.30175,1.9324,4.0005,35.4976,18.8161,107.97,1.409840688,8.4486,0.3845,104.7619,3.28,46.833,4.0225,3.64,64.6304,3.75,1.3473,14.8782,145.246,8.5296,0.9779,35.229,6.6456,2.19229,3.6725,0.770356675,1,30.615
7-Jul-16,110.5089,1.329610424,0.376,9.975,10.86956522,3.3236,1.3502,1.2984,664.51,6.6849,3003.2,24.417,6.7158,0.902527076,285.6,122.74,67.4972,13172.0,30790.0,3.878,100.95,337.26,1165.8,0.30175,1.9324,4.0005,35.552,18.8607,107.94,1.400364095,8.4641,0.3845,104.7619,3.282,46.9,4.0036,3.64,64.05,3.75,1.3502,14.6636,145.246,8.5555,0.9769,35.193,6.6456,2.19229,3.6725,0.767400813,1,30.447
8-Jul-16,110.6312,1.335470085,0.376,9.975,10.8577633,3.3382,1.3494,1.3073,664.06,6.688,2986.49,24.421,6.722,0.903342367,284.37,122.9,67.4584,13172.0,30790.0,3.882,100.9,338.46,1156.6,0.30175,1.9324,4.0425,35.5095,18.5991,107.84,1.37532664,8.4851,0.3845,104.7619,3.277,47.04,4.0001,3.64,64.2488,3.75,1.3494,14.7973,145.25,8.5688,0.98,35.216,6.6527,2.19229,3.6725,0.770238004,1,30.308
11-Jul-16,110.6362,1.322926313,0.376,9.975,10.79913607,3.2962,1.3457,1.3127,661.5,6.6882,2952.64,24.458,6.7311,0.905059281,284.55,122.98,67.1426,13112.0,30850.0,3.883,100.72,338.46,1159.2,0.3018,1.9324,3.9855,35.5267,18.4597,107.79,1.372495196,8.5131,0.3845,104.8649,3.277,47.095,4.006,3.64,64.2024,3.75,1.3457,14.4481,145.25,8.5951,0.9833,35.114,6.6475,2.20973,3.6725,0.770356675,1,30.308
12-Jul-16,110.5431,1.317870322,0.376,9.975,10.74113856,3.3025,1.35,1.3016,657.84,6.6887,2929.81,24.458,6.7056,0.901550667,281.95,122.47,67.1471,13151.0,30849.0,3.874,103.0,338.46,1147.8,0.302,1.9324,3.9855,35.5267,18.3006,107.47,1.37988133,8.4294,0.3845,104.832,3.277,47.163,3.9807,3.64,64.2024,3.75,1.35,14.31375,145.25,8.5215,0.9819,35.144,6.6714,2.21203,3.6725,0.759820682,1,30.308
13-Jul-16,110.5333,1.315443304,0.376,9.975,10.74113856,3.2744,1.3478,1.2965,657.82,6.6911,2911.91,24.415,6.7177,0.903179191,283.71,122.23,67.2046,13095.0,30865.0,3.871,104.3,338.35,1149.3,0.302,1.9324,3.9865,35.5338,18.3937,107.43,1.376651982,8.4127,0.3845,104.856,3.278,47.394,3.9809,3.64,63.8531,3.75,1.3478,14.3163,145.2477,8.5661,0.9847,35.2,6.6742,2.20474,3.6725,0.752049334,1,30.292
14-Jul-16,110.5236,1.313887794,0.376,9.975,10.71811361,3.289,1.3471,1.2915,658.2,6.6879,2936.53,24.235,6.6665,0.896298288,282.36,122.11,66.9136,13088.0,30864.0,3.852,104.15,338.95,1145.7,0.3016,1.9324,3.9595,35.5281,18.3061,107.42,1.372872048,8.3577,0.3845,104.856,3.278,47.248,3.9681,3.64,63.5773,3.75,1.3471,14.26945,145.25,8.4888,0.9799,35.14,6.6847,2.20474,3.6725,0.756429652,1,30.292
15-Jul-16,110.5236,1.311303436,0.376,9.975,10.74113856,3.2305,1.3433,1.2975,650.92,6.6828,2923.07,24.284,6.6836,0.898634076,282.52,121.15,66.9136,13086.0,30864.0,3.844,105.65,338.52,1141.8,0.3016,1.9324,3.9585,35.5281,18.492,107.03,1.398405817,8.3737,0.3845,104.8506,3.276,47.099,3.9598,3.64,63.1697,3.75,1.3433,14.3509,145.25,8.4947,0.9789,34.981,6.6821,2.20474,3.6725,0.747831289,1,30.15
18-Jul-16,110.6312,1.315789474,0.376,9.975,10.74113856,3.265,1.3489,1.2984,650.58,6.6988,2923.46,24.446,6.73,0.904731747,285.22,122.03,67.1015,13112.0,30883.0,3.86,105.65,338.88,1132.7,0.30225,1.9324,3.9785,35.4695,18.4879,107.31,1.410437236,8.4707,0.3845,104.8552,3.275,46.877,3.9853,3.64,63.1154,3.75,1.3489,14.29665,145.25,8.4947,0.9839,34.981,6.6856,2.20921,3.6725,0.755686541,1,30.15
19-Jul-16,110.7956,1.328197636,0.376,9.975,10.74113856,3.2628,1.351,1.3029,650.84,6.6921,2928.3,24.488,6.7412,0.906207522,284.49,121.99,67.1462,13086.0,30882.0,3.856,105.9,338.72,1136.3,0.30225,1.9324,3.9865,35.467,18.5719,107.47,1.423284942,8.472,0.3845,104.8648,3.292,46.757,3.9582,3.64,62.9891,3.75,1.351,14.32775,145.25,8.5603,0.9833,34.981,6.6585,2.22377,3.6725,0.759416768,1,29.886
20-Jul-16,110.8237,1.333155579,0.376,9.975,10.76426265,3.2795,1.3551,1.304,651.53,6.6839,2931.08,24.532,6.7542,0.908017797,285.88,122.42,67.172,13100.0,30910.0,3.859,106.01,339.9,1138.4,0.3025,1.9324,4.02,35.442,18.5729,107.46,1.418640942,8.4947,0.3845,104.8423,3.307,46.844,3.979,3.64,63.4183,3.75,1.3551,14.27515,145.25,8.6331,0.9863,35.043,6.6714,2.22247,3.6725,0.759301443,1,29.474
21-Jul-16,110.6428,1.335648457,0.376,9.975,10.74113856,3.2506,1.3575,1.3057,651.43,6.673,2931.08,24.53,6.7535,0.907852928,285.57,122.4,67.2035,13122.0,30909.0,3.858,107.21,342.23,1140.8,0.3025,1.9324,4.0505,35.4528,18.6022,107.5,1.433486239,8.4921,0.3845,104.8529,3.307,47.064,3.9685,3.64,63.7373,3.75,1.3575,14.276,145.25,8.5912,0.9867,35.038,6.6788,2.23568,3.6725,0.758437619,1,29.474
22-Jul-16,110.7455,1.337613697,0.376,9.975,10.75268817,3.2579,1.3558,1.3178,650.09,6.6682,2928.67,24.535,6.7541,0.907935355,284.4,122.1,67.1355,13102.0,30909.0,3.839,105.86,341.51,1140.2,0.3025,1.9324,4.071,35.4799,18.6089,107.55,1.432254368,8.5207,0.3845,104.8498,3.32,47.163,3.9504,3.64,64.627,3.75,1.3558,14.2481,145.75,8.6116,0.9862,34.938,6.6627,2.23618,3.6725,0.762951095,1,29.869
25-Jul-16,110.8726,1.336005344,0.376,9.975,10.77586207,3.2848,1.3607,1.3225,650.78,6.679,2942.65,24.601,6.7741,0.910580951,284.74,122.01,67.243,13135.0,30956.0,3.846,106.43,343.88,1135.0,0.30265,1.9324,4.0815,35.4862,18.7569,107.34,1.433897333,8.5687,0.3845,104.8617,3.34,47.096,3.9697,3.64,64.9184,3.75,1.3607,14.28835,145.75,8.6656,0.9852,35.013,6.6824,2.23618,3.6725,0.761556622,1,29.68
26-Jul-16,110.814,1.329256945,0.376,9.975,10.79913607,3.2813,1.3601,1.3209,656.33,6.6765,2997.25,24.573,6.7648,0.909338911,284.24,121.47,67.368,13150.0,30955.0,3.844,104.4,350.2,1136.9,0.3024,1.9324,4.076,35.4918,18.8114,107.64,1.428775539,8.5814,0.3845,104.8569,3.355,47.18,3.9682,3.64,65.7408,3.75,1.3601,14.4211,145.75,8.6396,0.9874,35.046,6.6876,2.23618,3.6725,0.762195122,1,29.601
27-Jul-16,110.858,1.336541032,0.376,9.975,10.76426265,3.2784,1.3594,1.322,661.04,6.6685,3055.15,24.594,6.7684,0.90983532,285.02,121.29,67.2362,13130.0,30954.0,3.84,105.15,352.13,1138.4,0.3025,1.9324,4.0765,35.5127,18.8602,107.66,1.420454545,8.5877,0.3845,104.8588,3.35,47.193,3.9739,3.64,65.9467,3.75,1.3594,14.29485,145.75,8.6593,0.9937,35.023,6.6984,2.2377,3.6725,0.763300511,1,29.335
28-Jul-16,110.4815,1.328903654,0.376,9.975,10.70663812,3.2814,1.3509,1.317,664.94,6.6574,3073.52,24.382,6.7086,0.901713255,281.86,119.81,67.055,13113.0,30952.0,3.828,104.85,352.75,1134.1,0.30225,1.9324,4.054,35.4838,18.8979,107.48,1.409244645,8.5126,0.3845,104.851,3.35,47.156,3.9389,3.64,66.1125,3.75,1.3509,14.2291,145.7466,8.5859,0.9842,34.902,6.7058,2.2381,3.6725,0.760514108,1,29.597
29-Jul-16,110.4325,1.329433661,0.376,9.975,10.60445387,3.2734,1.3475,1.3041,664.94,6.6532,3091.78,24.324,6.6925,0.899847026,281.47,119.37,67.034,13094.0,30952.0,3.828,104.0,352.25,1125.7,0.30225,1.9324,4.0535,35.4449,18.7837,107.28,1.406667604,8.5568,0.3845,104.8497,3.35,47.085,3.9364,3.64,67.0512,3.75,1.3475,14.15085,145.7466,8.6173,0.9746,34.875,6.7012,2.2259,3.6725,0.75889808,1,29.597
1-Aug-16,109.9254,1.329433661,0.376,9.975,10.58201058,3.2384,1.3392,1.3041,656.95,6.6379,3081.75,24.212,6.6633,0.895736295,279.42,119.37,66.7412,13080.0,30959.0,3.806,102.44,352.1,1122.4,0.30155,1.9324,4.0325,35.3727,18.8504,107.23,1.386577926,8.4607,0.3845,104.8463,3.34,47.09,3.904,3.64,65.9553,3.75,1.3392,14.15085,145.75,8.5556,0.9689,34.76,6.7012,2.22392,3.6725,0.758667779,1,29.651
2-Aug-16,109.7253,1.325029813,0.376,9.975,10.57082452,3.2656,1.3428,1.3089,657.47,6.6414,3090.28,24.147,6.6461,0.893415528,278.29,118.51,66.7612,13079.0,30959.0,3.815,102.45,353.7,1111.0,0.30165,1.9324,4.052,35.3963,18.8966,106.79,1.393534002,8.4305,0.3845,104.8435,3.343,46.955,3.882,3.64,66.8816,3.75,1.3428,13.89735,145.75,8.5627,0.966,34.788,6.6994,2.21253,3.6725,0.755515261,1,29.502
3-Aug-16,109.901,1.317696666,0.376,9.975,10.58201058,3.2484,1.3401,1.308,654.76,6.629,3084.81,24.143,6.6417,0.892857143,277.86,118.42,66.9368,13114.0,30958.0,3.822,101.25,354.01,1108.9,0.3013,1.9324,4.0585,35.3263,18.9117,106.75,1.388503194,8.4139,0.3845,104.7703,3.349,47.026,3.8516,3.64,66.742,3.75,1.3401,13.89735,145.745,8.5187,0.9683,34.822,6.7031,2.20801,3.6725,0.749288176,1,29.582
4-Aug-16,109.9743,1.314578678,0.376,9.975,10.51524711,3.2727,1.3418,1.3025,657.21,6.6383,3110.43,24.273,6.6795,0.897988506,279.33,120.08,66.9447,13138.0,30990.0,3.826,101.35,352.06,1114.0,0.30155,1.9324,4.0475,35.3333,18.8612,107.12,1.39275766,8.4517,0.3845,104.4514,3.334,47.031,3.8588,3.64,66.3941,3.75,1.3418,13.7526,145.7471,8.5543,0.9738,34.945,6.7071,2.20619,3.6725,0.752728641,1,29.425
5-Aug-16,109.9547,1.305483029,0.376,9.975,10.52631579,3.2177,1.3418,1.318,657.36,6.6431,3079.83,24.219,6.6666,0.89637863,279.26,119.58,66.8141,13125.0,30990.0,3.821,101.25,348.97,1113.8,0.30155,1.9324,4.038,35.269,18.8691,107.13,1.391788448,8.4279,0.3845,104.6622,3.334,47.014,3.8542,3.64,65.5627,3.75,1.3418,13.72915,145.6167,8.5247,0.9744,34.849,6.6872,2.2131,3.6725,0.759936165,1,29.158
8-Aug-16,110.2719,1.314060447,0.376,9.975,10.48218029,3.1853,1.3478,1.3164,656.98,6.6609,3052.8,24.38,6.7077,0.901957247,280.44,120.14,66.7407,13144.0,31019.0,3.829,102.1,348.35,1111.3,0.3019,1.9324,4.043,35.3116,18.5716,106.84,1.407261469,8.4843,0.3845,104.7282,3.314,46.959,3.8706,3.64,65.0799,3.75,1.3478,13.64085,145.6,8.5777,0.982,34.957,6.7015,2.21202,3.6725,0.765345171,1,29.059
9-Aug-16,110.189,1.310444241,0.376,9.975,10.44932079,3.1765,1.3478,1.3117,654.79,6.6622,2992.5,24.392,6.713,0.902690016,279.86,119.52,66.9633,13133.0,31046.0,3.82,102.35,345.89,1112.7,0.302,1.9324,4.0325,35.3511,18.3842,106.88,1.399972001,8.4465,0.3845,104.7174,3.302,46.883,3.8482,3.64,64.7848,3.75,1.3478,13.64085,145.6,8.5851,0.983,34.96,6.7094,2.21885,3.6725,0.770178681,1,28.943
10-Aug-16,109.6932,1.299545159,0.376,9.975,10.29866117,3.1497,1.3408,1.306,653.06,6.6476,2974.31,24.17,6.6509,0.894134478,278.44,118.7,66.7442,13123.0,31045.0,3.811,101.5,346.42,1107.2,0.30165,1.9324,3.9965,35.3377,18.3479,107.04,1.387925052,8.2771,0.3845,104.6322,3.305,46.889,3.825,3.64,64.8137,3.75,1.3408,13.24815,145.6,8.5134,0.9774,34.786,6.7166,2.21779,3.6725,0.765228038,1,28.773
11-Aug-16,109.7712,1.298532658,0.376,9.975,10.35196687,3.1296,1.3437,1.3007,649.29,6.6416,2954.9,24.224,6.6696,0.896619744,278.43,118.87,66.8571,13113.0,31044.0,3.811,101.5,347.18,1096.1,0.30165,1.9324,4.0195,35.3283,18.2678,106.76,1.373626374,8.2752,0.3845,104.5901,3.307,46.777,3.8297,3.64,64.9497,3.75,1.3437,13.3578,145.6,8.4591,0.9749,34.795,6.7221,2.20344,3.6725,0.770416025,1,28.687
